sat,tothrs,colgpa,athlete,verbmath,hsize,hsrank,hsperc,female,while,black,hsizesq
960,65,2.5599999,0,1.04255,.16,2,12.5,0,1,0,.025599999
990,78,2.4400001,0,.73684001,3.3800001,20,5.91716,1,1,0,11.4244
900,42,2.8499999,0,1.04545,3.2,25,7.8125,1,1,0,10.24
970,78,2.71,0,.90196002,3.3800001,7,2.0710061,1,1,0,11.4244
1430,108,3.0699999,0,.95889997,3.6400001,42,11.53846,0,1,0,13.2496
1110,46,2.3199999,0,.76190001,3.2,16,5,0,1,0,10.24
1130,16,3.75,0,1.09259,3.0999999,8,2.5806451,0,1,0,9.6099997
1230,18,3.6099999,0,.92188001,3.0999999,5,1.612903,0,1,0,9.6099997
1000,38,1.8099999,0,.75439,3.2,97,30.3125,0,1,0,10.24
940,15,2.3299999,0,1.2381001,3.0999999,19,6.1290321,1,0,1,9.6099997
1110,17,3.4100001,0,.85000002,3.0999999,11,3.5483871,0,1,0,9.6099997
1020,108,2.49,0,1.04,3.6400001,36,9.89011,0,1,0,13.2496
950,12,1.25,0,.79245001,3.0999999,14,4.516129,1,1,0,9.6099997
1130,17,3,0,.63767999,3.0999999,72,23.225809,0,1,0,9.6099997
1150,16,2.8099999,0,1.05357,3.0999999,17,5.483871,0,1,0,9.6099997
1010,46,3.1300001,0,.77192998,3.2,13,4.0625,1,1,0,10.24
1150,14,2.9200001,0,.98276001,3.0999999,45,14.51613,0,1,0,9.6099997
990,49,1.79,0,.94117999,3.2,60,18.75,1,1,0,10.24
1020,96,2.8099999,0,.85455,3.6400001,15,4.1208792,1,1,0,13.2496
1040,43,2.3900001,0,.92593002,3.2,34,10.625,0,1,0,10.24
720,49,2.3399999,0,.67442,1.02,12,11.76471,0,0,1,1.0404
1070,11,.72000003,0,.87718999,1.25,7,5.5999999,0,1,0,1.5625
1040,16,3.5,0,.7931,1.25,4,3.2,1,1,0,1.5625
1090,15,3.4000001,0,1.0566,.85000002,2,2.352941,1,1,0,.72250003
900,13,1.23,0,1,.85000002,20,23.529409,0,1,0,.72250003
1020,127,3.4400001,0,.92453003,.75,3,4,1,1,0,.5625
700,79,2.5599999,0,.84210998,.55000001,8,14.54545,1,1,0,.30250001
750,81,2.54,0,.74418998,1.75,28,16,0,1,0,3.0625
930,81,3.02,0,.86000001,1.75,32,18.285721,0,1,0,3.0625
1240,16,3.1800001,0,.82353002,1.75,3,1.714286,1,1,0,3.0625
1300,18,4,0,.75676,2.0999999,1,.47619051,1,1,0,4.4099998
1150,18,2.8800001,0,.88524997,2.01,34,16.915421,0,1,0,4.0401001
1140,114,3.1400001,0,.72727001,1.33,23,17.29323,0,1,0,1.7689
1010,45,2.6600001,0,.98039001,1.7,26,15.29412,0,1,0,2.8900001
1010,41,2,0,.80356997,1.7,24,14.11765,0,1,0,2.8900001
1160,18,3,0,.84127003,2.01,15,7.462687,1,1,0,4.0401001
1060,52,3.21,0,.92727,4.5,14,3.1111109,1,1,0,20.25
820,16,1.75,0,1.5625,2.3299999,46,19.742491,1,1,0,5.4288998
940,107,2.01,0,.91837001,1.33,28,21.052629,0,1,0,1.7689
1100,49,2.97,0,.69230998,1.7,4,2.352941,1,1,0,2.8900001
1100,65,2.5,0,.71875,1.75,1,.5714286,1,1,0,3.0625
1140,112,2.6400001,0,.70148998,.25,14,56,0,1,0,.0625
930,91,2.0599999,0,.75471997,.36000001,16,44.444439,1,1,0,.1296
1030,83,3.1300001,0,.74576002,.27000001,3,11.11111,1,1,0,.072899997
960,82,2.6199999,0,1,.27000001,14,51.851849,0,1,0,.072899997
1020,82,2.6500001,0,.67212999,.27000001,8,29.629629,0,1,0,.072899997
860,123,2.9100001,0,.86957002,2.1500001,2,.93023258,1,0,1,4.6224999
770,84,2.6400001,0,.92500001,1.6799999,7,4.166667,1,0,1,2.8224001
1000,16,3,0,.96078002,2.1600001,4,1.8518521,0,0,1,4.6655998
860,75,2.1400001,0,.95455003,1.6799999,1,.59523809,1,0,1,2.8224001
960,17,3.29,0,.81132001,2.1800001,1,.45871559,0,1,0,4.7523999
830,12,2,0,.88635999,2.0699999,3,1.449275,1,0,1,4.2849002
980,17,3,0,1.04167,.079999998,1,12.5,0,1,0,.0063999998
970,16,3.1199999,0,.76363999,4.0900002,104,25.42787,0,1,0,16.7281
1150,119,1.86,0,1.01754,3.6199999,3,.82872927,1,0,1,13.1044
860,19,2.3099999,0,1.0476201,4.0900002,39,9.5354519,1,0,1,16.7281
970,12,2.5,0,1.06383,4.0900002,9,2.200489,1,0,1,16.7281
980,114,2.51,0,.95999998,3.6199999,11,3.0386741,1,1,0,13.1044
1290,42,2.52,0,.86957002,3.48,2,.57471257,0,1,0,12.1104
640,48,1.89,1,1.13333,3.53,230,65.155807,0,0,1,12.4609
1260,15,4,0,.88059998,4.0900002,1,.2444988,1,1,0,16.7281
970,49,2.3599999,0,.94,3.48,20,5.7471271,0,1,0,12.1104
1190,18,3.4400001,0,.77612001,4.0900002,5,1.222494,0,1,0,16.7281
1190,45,2.4000001,0,.69999999,3.45,40,11.5942,0,1,0,11.9025
1050,74,2.5899999,0,.81033999,3.0999999,61,19.67742,0,1,0,9.6099997
760,17,2.8800001,0,.61702001,3.1900001,32,10.03135,0,1,0,10.1761
1030,109,2.0999999,0,1.0599999,3.3299999,33,9.9099102,1,1,0,11.0889
1080,51,3.6800001,0,.58824003,3.45,21,6.086957,0,1,0,11.9025
1070,120,2.8900001,0,.78333002,3.3299999,11,3.303303,1,1,0,11.0889
1020,18,2.22,0,.78947002,3.1900001,44,13.7931,0,1,0,10.1761
740,45,1.73,0,.94736999,3.45,45,13.04348,1,0,0,11.9025
990,44,1.75,0,.73684001,3.45,77,22.31884,0,1,0,11.9025
1100,50,2.4400001,0,.77419001,3.45,33,9.565217,0,1,0,11.9025
1060,78,2.97,0,.82758999,3.0999999,53,17.096781,0,1,0,9.6099997
1190,71,2.3800001,0,.95082003,3.0999999,4,1.290323,0,1,0,9.6099997
1270,98,3.5599999,0,.76389003,3.3299999,4,1.201201,0,1,0,11.0889
1250,125,2.51,0,.92308003,3.3299999,14,4.2042041,0,1,0,11.0889
980,12,2.5799999,0,1.17778,3.1900001,37,11.59875,1,1,0,10.1761
910,43,1.86,0,.89582998,3.45,141,40.86956,0,1,0,11.9025
1180,117,2.5799999,0,.93443,3.3299999,7,2.102102,0,1,0,11.0889
1070,46,2.8199999,0,.75410002,3.45,10,2.898551,0,1,0,11.9025
920,13,1.23,0,.76923001,3.1900001,127,39.811909,0,1,0,10.1761
1190,111,3.54,0,1.05172,3.3299999,22,6.606606,0,1,0,11.0889
1180,16,3.5599999,0,.84375,3.1900001,16,5.0156741,0,1,0,10.1761
860,70,2.6500001,0,.75510001,3.3199999,23,6.927711,1,1,0,11.0224
1070,51,2.8599999,0,.75410002,1.65,3,1.818182,0,1,0,2.7225001
1070,121,3.74,0,.94545001,1.5599999,2,1.282051,0,1,0,2.4335999
1030,75,2.5699999,1,.87273002,1.76,27,15.34091,0,1,0,3.0976
880,115,2.05,0,.95556003,1.5599999,33,21.153851,0,1,0,2.4335999
970,17,2.29,0,.90196002,1.8099999,26,14.36464,1,1,0,3.2760999
1040,10,1.4,0,1.03922,1.8099999,12,6.6298342,0,1,0,3.2760999
1050,115,2.03,0,.98113,1.5599999,15,9.6153851,1,1,0,2.4335999
1180,17,3.47,0,.87301999,1.8099999,2,1.104972,0,1,0,3.2760999
1100,18,3,0,.77419001,1.8099999,12,6.6298342,0,1,0,3.2760999
1020,45,2.71,0,.78947002,1.65,26,15.75758,0,1,0,2.7225001
910,16,2.0599999,0,.81999999,1.8099999,11,6.0773482,0,1,0,3.2760999
810,114,2.0699999,0,.88371998,1.5599999,20,12.82051,0,1,0,2.4335999
980,18,3.4400001,0,.66101998,1.8099999,7,3.867403,1,1,0,3.2760999
1020,114,1.97,0,.75862002,1.5599999,10,6.4102559,0,1,0,2.4335999
950,48,2.97,0,.75926,1.65,10,6.060606,1,1,0,2.7225001
1040,120,2.9100001,0,.82455999,5.75,12,2.086957,1,1,0,33.0625
960,44,2.0599999,0,.77778,6.8699999,236,34.352261,0,1,0,47.196899
1070,113,2.3099999,0,1.2766,5.75,96,16.69565,0,1,0,33.0625
900,17,2.3499999,0,.91488999,7.1500001,302,42.237759,0,1,0,51.122501
1100,84,3.1900001,0,.96429002,5.75,36,6.26087,0,1,0,33.0625
1040,72,2.6900001,0,1.03922,6.0999999,71,11.63934,1,1,0,37.209999
1000,110,2.25,0,.81818002,5.7800002,365,63.148788,0,1,0,33.408401
990,44,3.0899999,0,.86791998,6.8699999,239,34.78894,0,1,0,47.196899
1180,16,3.4300001,0,1.22642,7.1500001,16,2.237762,1,1,0,51.122501
970,37,1.75,0,.73214,6.8699999,307,44.68705,0,1,0,47.196899
1040,41,3.6500001,0,.89091003,7,166,23.714279,0,1,0,49
1140,72,2.95,0,1.1509399,5.9499998,43,7.226891,0,1,0,35.4025
910,99,2.3299999,0,.85714,5.75,132,22.95652,0,1,0,33.0625
1140,44,1.97,0,.89999998,6.8699999,278,40.46579,1,1,0,47.196899
1040,94,1.9400001,0,.73333001,5.75,188,32.695648,0,1,0,33.0625
1110,74,2.6700001,0,1.01818,6.0999999,157,25.737711,0,1,0,37.209999
710,48,2.29,0,.91891998,6.8699999,225,32.751091,1,1,0,47.196899
1030,42,1.76,0,.71666998,6.8699999,261,37.991268,0,1,0,47.196899
1200,16,3.6199999,0,.76471001,7.1500001,17,2.3776219,1,1,0,51.122501
990,13,3.46,0,1.0625,6.8699999,223,32.459969,0,1,0,47.196899
1150,16,2.75,0,.82539999,7.1500001,98,13.70629,1,1,0,51.122501
810,121,3.3399999,0,.92856997,5.75,34,5.913043,1,1,0,33.0625
970,16,2.3699999,0,.86537999,7.1500001,172,24.055941,1,1,0,51.122501
930,124,3.27,0,1.02174,5.75,61,10.6087,1,0,1,33.0625
970,54,2.79,0,.79629999,6.8699999,46,6.6957788,1,1,0,47.196899
960,106,2.0599999,0,.74545002,5.75,98,17.04348,0,1,0,33.0625
1090,68,2.1900001,0,.75805998,6.0999999,202,33.11475,1,1,0,37.209999
1050,13,1.3,0,.69354999,7.1500001,634,88.671333,0,1,0,51.122501
1040,45,2.48,0,.96226001,7,118,16.85714,1,1,0,49
1040,52,2.21,0,.85714,6.8699999,266,38.71907,1,1,0,47.196899
1040,16,2.6199999,0,.67742002,7.1500001,135,18.881121,1,1,0,51.122501
970,47,2.1199999,0,.86537999,6.8699999,124,18.04949,1,1,0,47.196899
1070,18,4,0,.94545001,7.1500001,153,21.3986,0,1,0,51.122501
1040,76,2.22,0,.82455999,6.0999999,85,13.93443,0,1,0,37.209999
1070,72,2.04,0,.81356001,6.0999999,132,21.639351,0,1,0,37.209999
1230,50,3.3599999,0,1.01639,6.8699999,83,12.08151,1,1,0,47.196899
940,125,2.1199999,0,.88,5.75,173,30.08696,0,1,0,33.0625
1150,111,3.71,0,.64286,5.75,15,2.608696,1,1,0,33.0625
1090,16,1.5599999,0,.78688997,7.1500001,399,55.804199,0,1,0,51.122501
860,39,1.92,0,1,7,370,52.85714,1,1,0,49
940,44,3.52,0,1.08889,6.8699999,180,26.200871,1,1,0,47.196899
1070,12,1.33,0,.94545001,7.1500001,300,41.958038,0,1,0,51.122501
890,14,2.9200001,0,.89362001,7.1500001,198,27.69231,1,1,0,51.122501
1090,46,3.21,0,.75805998,6.8699999,57,8.2969437,1,1,0,47.196899
840,11,1.1799999,1,.82608998,7.1500001,511,71.468529,0,0,1,51.122501
960,74,3.0899999,0,.92000002,6.0999999,28,4.5901642,1,1,0,37.209999
1090,42,2,0,1.0566,6.8699999,242,35.22562,0,1,0,47.196899
810,109,2.4200001,0,1.025,5.75,184,32,1,1,0,33.0625
910,50,3.28,0,.56897002,6.8699999,91,13.246,1,1,0,47.196899
1020,14,2.4200001,0,.75862002,7.1500001,234,32.727268,0,1,0,51.122501
920,53,1.96,0,.83999997,6.8699999,247,35.953419,1,1,0,47.196899
1280,106,3.03,0,.85506999,5.75,40,6.956522,0,1,0,33.0625
960,117,2.79,0,.74545002,5.75,213,37.04348,0,1,0,33.0625
980,16,2.3099999,0,.81480998,7.1500001,170,23.77622,1,1,0,51.122501
1070,16,2.9300001,0,.98148,7.1500001,150,20.979019,1,1,0,51.122501
1160,113,2.9200001,0,1.03509,5.75,104,18.08696,0,1,0,33.0625
1400,18,3.8299999,0,.94444001,7.1500001,107,14.96504,1,1,0,51.122501
1070,62,1.54,0,.98148,6.0999999,105,17.21312,1,1,0,37.209999
1010,108,2.1300001,0,1.10417,5.75,81,14.08696,0,1,0,33.0625
1160,111,3,0,.8125,5.75,21,3.652174,0,1,0,33.0625
890,80,2.97,0,.71153998,6.0999999,85,13.93443,1,1,0,37.209999
1020,53,2.45,0,.61905003,6.8699999,391,56.91412,1,1,0,47.196899
1220,73,2.1199999,0,.87691998,6.0999999,137,22.459021,0,1,0,37.209999
1050,17,2.1700001,0,.69354999,7.1500001,249,34.82518,0,1,0,51.122501
1260,50,2.5999999,0,.72602999,7,47,6.7142859,0,1,0,49
1000,87,2.5899999,0,.81818002,5.75,99,17.21739,1,1,0,33.0625
1040,112,3.6700001,0,.96226001,5.75,44,7.652174,0,1,0,33.0625
930,126,2.51,0,1.0666699,5.75,97,16.86957,1,1,0,33.0625
900,12,.41,0,.83673,7.1500001,341,47.69231,0,1,0,51.122501
1020,16,3.0599999,0,.88889003,7.1500001,38,5.3146849,1,1,0,51.122501
990,10,2.0999999,1,.86791998,7.1500001,279,39.020981,0,1,0,51.122501
950,17,2,1,.82691997,7.1500001,346,48.391609,0,1,0,51.122501
1190,17,3.1099999,0,.75,7.1500001,123,17.202801,0,1,0,51.122501
1040,35,1.97,0,.67742002,7,141,20.14286,1,1,0,49
1000,46,2.47,0,.75439,6.8699999,260,37.845711,1,1,0,47.196899
1000,47,1.8200001,0,.78570998,7,450,64.285713,0,1,0,49
920,13,1.76,0,.95744997,7.1500001,243,33.986019,0,1,0,51.122501
1180,14,1.5,1,.81537998,7.71,481,62.386509,0,1,0,59.444099
870,49,2,0,1.02326,5.9499998,253,42.521011,1,1,0,35.4025
1050,39,2.1199999,1,.77965999,6.8699999,314,45.705971,0,1,0,47.196899
1210,71,3.01,0,.92062998,6.0999999,58,9.5081968,0,1,0,37.209999
1330,17,2.7,0,.95587999,7.1500001,265,37.062939,0,1,0,51.122501
1050,15,2.8,0,.94444001,7.1500001,141,19.72028,1,1,0,51.122501
1150,83,3.01,0,1.1698101,6.0999999,117,19.18033,0,1,0,37.209999
900,12,.91000003,0,.80000001,7.71,78,10.11673,1,1,0,59.444099
1050,72,2.9400001,0,.72131002,6.0999999,28,4.5901642,1,1,0,37.209999
1060,68,1.91,0,.55882001,6.0999999,105,17.21312,0,1,0,37.209999
950,112,2.8599999,0,.89999998,5.75,78,13.56522,0,1,0,33.0625
990,15,2.4000001,0,.7069,7.1500001,129,18.04196,1,1,0,51.122501
950,39,1.87,0,.86274999,6.8699999,319,46.433769,0,1,0,47.196899
1120,18,3.8299999,0,.89831001,1.54,1,.64935058,0,1,0,2.3715999
900,74,2.9400001,1,.76471001,1.3200001,18,13.63636,0,1,0,1.7424001
1260,15,2.53,0,1.21053,1.54,12,7.7922082,1,1,0,2.3715999
1000,42,1.38,0,.61290002,1.09,10,9.1743116,0,1,0,1.1881
920,101,2.0999999,0,.83999997,1.2,12,10,1,1,0,1.4400001
860,17,2.6400001,0,.79167002,1.54,15,9.7402601,0,1,0,2.3715999
910,17,2.76,0,.89582998,1.54,14,9.090909,1,1,0,2.3715999
1130,15,1.73,0,1.26,1.3200001,27,20.45455,0,1,0,1.7424001
790,15,3,0,.97500002,1.4,30,21.42857,1,1,0,1.96
1000,14,1.42,0,.78570998,1.66,21,12.6506,1,1,0,2.7556
970,114,2.21,0,1.06383,1.2,16,13.33333,1,1,0,1.4400001
490,127,1.97,1,.75,1.4400001,55,38.194439,1,0,1,2.0736001
1120,44,3.25,0,1.03636,.14,6,42.85714,0,1,0,.0196
1060,44,1.8099999,0,.65625,.81,7,8.6419754,0,1,0,.65609998
920,15,2.6600001,0,.87755001,.75,4,5.333333,1,1,0,.5625
900,45,1.9299999,0,.83673,.81,30,37.037041,1,1,0,.65609998
1040,18,3.1099999,0,.89091003,.75,3,4,0,1,0,.5625
950,114,2,0,.75926,.60000002,9,15,0,1,0,.36000001
910,79,2.3900001,0,.85714,.67000002,7,10.44776,0,1,0,.44890001
910,45,2.24,0,.93616998,.49000001,4,8.1632652,1,1,0,.2401
890,13,3.23,0,1.02273,.44999999,2,4.4444451,1,0,1,.2025
750,17,2.52,0,.70455003,.44999999,10,22.222219,1,0,1,.2025
920,125,2.6800001,0,.83999997,1.3099999,21,16.030531,1,1,0,1.7161
1000,92,3.5,0,1.2222199,1.3099999,5,3.8167939,1,1,0,1.7161
800,115,2.75,0,.66667002,1.3099999,13,9.9236641,1,1,0,1.7161
830,18,2,0,.93023002,1.42,4,2.816901,1,1,0,2.0164001
730,53,1.54,0,.92105001,1.27,28,22.047251,0,1,0,1.6129
1260,53,3,0,.90908998,1.27,2,1.574803,0,1,0,1.6129
850,78,2.3399999,0,1.36111,.83999997,5,5.9523811,1,1,0,.70560002
880,76,2.8900001,0,1.3783799,.83999997,6,7.1428571,0,1,0,.70560002
910,92,2.02,0,1.11628,1.9299999,4,2.0725391,0,1,0,3.7249
950,106,2.6600001,0,1.0212801,.44,7,15.90909,1,1,0,.1936
950,14,2.28,0,.89999998,.5,22,44,0,1,0,.25
950,19,3.26,0,1.0212801,.47999999,7,14.58333,0,1,0,.2304
1000,16,2.3099999,0,.92308003,.5,9,18,0,1,0,.25
950,17,1.88,0,.89999998,.5,16,32,0,1,0,.25
920,108,3.3599999,0,1.09091,.44,4,9.090909,1,1,0,.1936
1020,45,2.02,0,.85455,.47,11,23.404249,0,1,0,.2209
1100,14,4,0,1.11538,.47999999,1,2.083333,1,1,0,.2304
1050,84,4,0,1.01923,.31,1,3.225806,1,1,0,.096100003
910,75,2.5999999,0,.85714,.25,13,52,0,1,0,.0625
970,82,2.8099999,0,.94,.23,2,8.695652,0,1,0,.052900001
1090,15,3.3299999,0,.94643003,2.52,14,5.5555549,0,1,0,6.3504
750,45,2.9100001,0,.875,2.1300001,4,1.877934,1,1,0,4.5369
1200,97,3.02,0,1,.58999997,1,1.6949151,1,1,0,.34810001
960,16,2.75,0,1.13333,.97000003,7,7.216495,0,1,0,.94090003
940,14,2.5699999,0,1.08889,.97000003,8,8.2474222,1,1,0,.94090003
880,49,1.9299999,0,1.14634,.86000001,28,32.55814,0,1,0,.7396
1110,17,2.7,0,.91378999,.75,2,2.666667,1,1,0,.5625
970,17,2.3499999,0,.70174998,.75,6,8,1,1,0,.5625
1080,18,3.05,0,.66153997,3.5999999,21,5.833333,0,1,0,12.96
1050,15,2.2,0,.875,3.55,20,5.6338029,1,1,0,12.6025
1060,42,2.73,0,.85965002,3.4100001,9,2.6392961,0,1,0,11.6281
930,52,1.51,0,1.11364,3.3199999,45,13.55422,0,0,1,11.0224
1130,18,2.3299999,0,1.09259,3.5999999,74,20.555559,0,1,0,12.96
1120,45,2.8199999,0,.77778,3.4000001,12,3.529412,0,1,0,11.56
1150,97,3.6900001,0,.94915003,3.77,22,5.8355441,1,1,0,14.2129
1290,47,3.4400001,0,.79167002,3.4100001,18,5.2785931,1,1,0,11.6281
1010,18,3,0,.77192998,3.5999999,7,1.9444439,0,1,0,12.96
880,16,1.6799999,0,1.09524,3.55,51,14.3662,1,1,0,12.6025
950,86,1.95,0,.66667002,3.77,39,10.34483,1,1,0,14.2129
740,81,2.1600001,0,.76190001,.82999998,18,21.68675,0,1,0,.68889999
1060,102,3.76,0,1.20833,2.47,3,1.2145751,1,1,0,6.1009002
960,50,2.6199999,0,.92000002,2.3900001,22,9.2050209,1,1,0,5.7121
850,61,2.6300001,0,.63462001,2.3900001,8,3.34728,1,1,0,5.7121
1110,17,2,0,.76190001,2.6099999,21,8.0459766,0,1,0,6.8120999
950,107,2.1400001,0,1.06522,2.47,12,4.8583002,1,1,0,6.1009002
1440,17,2.8800001,0,.94594997,2.6099999,7,2.6819921,0,1,0,6.8120999
1000,104,2.02,0,.69492,2.47,11,4.4534411,0,1,0,6.1009002
1140,44,2.4000001,0,.89999998,2.3900001,26,10.87866,1,1,0,5.7121
1080,50,2.26,0,.83051002,.91000003,8,8.7912092,0,1,0,.82810003
1000,64,2.2,0,.88678998,.70999998,2,2.816901,1,0,1,.50410002
1000,51,3,0,.96078002,3.3199999,15,4.5180721,1,1,0,11.0224
1070,98,2.47,0,1.09804,3.04,5,1.644737,0,0,1,9.2416
1130,15,3,0,.76563001,3.28,21,6.4024391,0,1,0,10.7584
1140,43,2.6900001,0,.78125,3.3199999,31,9.3373489,0,1,0,11.0224
1000,17,2.1700001,0,1.04082,3.28,27,8.2317076,1,1,0,10.7584
1110,15,2.5999999,0,.98214,3.28,8,2.439024,1,1,0,10.7584
1140,82,2.24,0,.72727001,2.9300001,40,13.65188,0,1,0,8.5848999
960,115,3.3900001,0,.95918,3.04,2,.65789467,0,1,0,9.2416
1160,80,3.3299999,0,.84127003,2.9300001,11,3.754266,0,1,0,8.5848999
980,46,2.1500001,0,.66101998,3.3199999,44,13.25301,0,1,0,11.0224
1200,85,3.45,0,1.35294,2.9300001,3,1.023891,0,1,0,8.5848999
920,17,3.6400001,0,.70370001,3.28,7,2.134146,0,0,1,10.7584
1130,115,1.76,0,1.09259,3.04,28,9.2105265,0,0,1,9.2416
890,51,3.72,0,1.02273,3.3199999,23,6.927711,0,1,0,11.0224
910,87,2.1800001,0,.68519002,2.9300001,62,21.16041,1,1,0,8.5848999
1010,16,2.8099999,0,.87036997,3.28,40,12.19512,0,1,0,10.7584
1110,42,2.3299999,0,.73438001,3.3199999,21,6.3253012,0,1,0,11.0224
1010,106,2.8499999,0,.80356997,3.04,21,6.9078951,0,1,0,9.2416
1280,14,4,0,1.0983599,3.28,4,1.219512,1,1,0,10.7584
990,112,3.4100001,0,1.1521699,.1,2,20,1,1,0,.0099999998
1330,49,2.0599999,0,1.04615,4.0700002,14,3.4398029,1,1,0,16.564899
1060,38,2.1800001,0,1.0784301,3.75,126,33.599998,1,1,0,14.0625
1340,18,3.22,0,.74026,4.4899998,23,5.1224942,1,1,0,20.160101
1040,94,2.97,0,.82455999,3.6400001,29,7.9670329,1,1,0,13.2496
1010,50,3.22,0,.90565997,3.75,24,6.4000001,1,1,0,14.0625
810,47,2.27,0,.80000001,3.75,51,13.6,0,1,0,14.0625
1170,17,3,0,.91803002,4.4899998,24,5.345212,0,1,0,20.160101
1320,53,3.47,0,1.0307699,3.75,8,2.133333,1,1,0,14.0625
920,41,3.5599999,0,.87755001,3.75,128,34.133339,0,1,0,14.0625
860,47,2.21,0,.95455003,3.75,91,24.26667,1,1,0,14.0625
950,108,2.75,0,.97917002,3.4100001,32,9.3841639,1,1,0,11.6281
880,15,1.9299999,0,.83332998,4.4899998,143,31.848551,1,1,0,20.160101
1200,14,3.78,0,1,4.4899998,6,1.336303,1,1,0,20.160101
920,80,2.1199999,0,.76923001,3.6400001,57,15.65934,1,1,0,13.2496
970,17,2.47,0,.90196002,4.4899998,31,6.904232,1,1,0,20.160101
840,81,2.55,0,.71429002,3.6400001,48,13.18681,1,1,0,13.2496
1010,11,2.8099999,0,.83635998,4.4899998,18,4.0089092,1,1,0,20.160101
850,15,2.0599999,0,.93181998,4.4899998,70,15.5902,1,1,0,20.160101
1160,85,3.45,0,.8125,3.6400001,4,1.098901,1,1,0,13.2496
1060,43,2.1099999,0,.70968002,3.75,63,16.799999,1,1,0,14.0625
980,15,1.86,0,.60655999,4.4899998,220,48.997768,0,1,0,20.160101
1300,81,3.25,0,.83099002,3.6400001,16,4.3956051,0,1,0,13.2496
1240,17,2.76,0,.85075003,4.4899998,17,3.786191,0,1,0,20.160101
990,50,3.1400001,0,1.25,3.75,64,17.066669,1,1,0,14.0625
1190,54,3.29,0,.88889003,6.8699999,100,14.55604,0,1,0,47.196899
1230,91,3.8,0,.75713998,3.6400001,8,2.1978021,1,1,0,13.2496
1000,15,1.73,0,.92308003,1.16,22,18.965521,0,1,0,1.3456
710,17,1.76,1,1.0285701,1.17,65,55.555561,1,0,1,1.3688999
1290,16,3.0599999,0,.76712,1.26,21,16.66667,0,1,0,1.5876
960,71,2.4200001,0,.77778,.1,1,10,1,1,0,.0099999998
1090,46,2.6700001,0,.70313001,1.2,5,4.166667,0,1,0,1.4400001
1010,42,2.23,0,.80356997,1.2,13,10.83333,0,1,0,1.4400001
1190,39,3,0,.91935003,1.2,1,.83333331,0,1,0,1.4400001
950,14,2.71,0,1.2618999,1.2,12,10,1,1,0,1.4400001
890,43,2.9300001,0,.97777998,1.2,9,7.5,1,1,0,1.4400001
1280,82,3.24,0,1.03175,1.04,3,2.8846149,1,1,0,1.0816
950,110,2.72,0,.82691997,1,12,12,0,1,0,1
840,126,2.6800001,0,1.15385,1,14,14,1,1,0,1
1150,45,2.8399999,0,.91667002,1.2,4,3.333333,1,1,0,1.4400001
1080,108,3.1600001,0,.86207002,1,1,1,1,1,0,1
1070,16,1.87,0,.84482998,.34999999,1,2.8571429,1,1,0,.1225
1200,46,3.52,0,.90476,1.29,1,.77519381,1,1,0,1.6641001
870,76,2.6300001,0,.8125,.34,17,50,0,1,0,.1156
960,79,2.1700001,0,1.04255,.34,14,41.176472,1,1,0,.1156
1140,86,3.6600001,0,1,.34,1,2.9411759,0,1,0,.1156
1200,79,1.9400001,0,.875,.34,15,44.117649,0,1,0,.1156
950,12,2.5,0,.79245001,.25,6,24,0,1,0,.0625
1060,78,3.3199999,0,.92727,.37,11,29.729731,0,1,0,.13689999
900,14,2.21,1,.80000001,.30000001,17,56.666672,0,1,0,.090000004
920,16,.81,0,1,2.3399999,34,14.52991,1,1,0,5.4755998
910,16,1.4299999,0,1.11628,2.3399999,21,8.9743586,1,0,1,5.4755998
1030,119,2.45,0,.90741003,2.1400001,30,14.01869,1,1,0,4.5795999
1110,74,3.1700001,0,1.05556,1.76,7,3.977273,0,0,1,3.0976
970,13,2.8399999,0,.86537999,2.1099999,15,7.109005,1,0,1,4.4520998
1180,80,2.72,0,.87301999,1.76,6,3.409091,0,1,0,3.0976
1060,75,3.01,0,.89286,1.76,15,8.522727,1,1,0,3.0976
910,45,1.86,0,.56897002,1.76,17,9.659091,0,0,1,3.0976
1150,108,2.98,0,.82539999,2.8599999,50,17.482519,1,1,0,8.1795998
1110,61,2.6199999,0,.85000002,2.77,67,24.187731,0,1,0,7.6729002
850,14,2.0699999,0,.73469001,3,161,53.666672,0,1,0,9
930,81,2.4400001,0,.9375,2.77,26,9.386282,0,1,0,7.6729002
1130,78,3.03,0,.94827998,2.77,9,3.2490981,1,1,0,7.6729002
1200,16,3.0599999,0,.90476,3,42,14,1,1,0,9
1000,54,2.3099999,0,.96078002,2.5899999,126,48.648651,1,0,0,6.7080998
1050,48,2.3099999,0,1.01923,2.5899999,76,29.34363,0,1,0,6.7080998
1010,19,1.63,0,1.14894,3,213,71,1,1,0,9
990,90,2.9100001,0,.90385002,2.77,59,21.299641,1,1,0,7.6729002
910,84,2.29,0,.75,2.77,63,22.743679,1,1,0,7.6729002
760,48,2.3099999,0,1.2352901,2.8399999,148,52.112671,1,1,0,8.0656004
1180,16,3.0599999,0,.71013999,3,24,8,0,1,0,9
1040,131,3.3299999,0,.60000002,2.8599999,28,9.7902098,0,1,0,8.1795998
1190,14,3.4200001,0,.88889003,3,13,4.333333,0,1,0,9
1070,85,3,0,.94545001,2.8599999,75,26.22378,1,1,0,8.1795998
860,52,2.26,1,.62264001,2.5899999,70,27.027031,0,1,0,6.7080998
