SAT,TOTHRS,COLGPA,ATHLETE,VERBMATH,HSIZE,HSRANK,HSPERC,FEMALE,BLACK,WHITE
980,86,3.01,0,0.88462,2.51,62,24.70119,1,0,1
940,49,2.06,0,0.74074,2.38,63,26.47059,0,0,1
1110,14,3.21,0,1.01818,0.41,2,4.878049,0,0,1
1080,18,1.38,0,0.71429,0.51,8,15.68627,0,0,1
870,46,3.54,0,0.70588,0.3,1,3.333333,1,0,1
830,78,2.98,0,0.84444,1.39,16,11.51079,1,0,1
930,92,3.21,0,0.75472,1.39,1,0.7194245,0,0,1
1150,74,3.35,0,1.01754,1.39,3,2.158273,1,0,1
790,76,3.01,0,0.79545,1.39,13,9.352518,1,0,1
1000,39,2.05,0,1.22222,1.76,31,17.61364,0,0,1
1050,47,2.1,0,0.77966,1.76,56,31.81818,0,0,1
870,90,2.74,0,0.67308,1.39,9,6.47482,1,0,1
1180,52,3.21,0,1.10714,1.76,19,10.79545,0,0,1
830,122,1.99,0,1.12821,1.6,21,13.125,1,0,1
1050,13,1.38,0,0.875,1.65,14,8.484848,1,0,1
1060,16,1.25,0,0.7377,0.6,6,10,0,1,0
960,65,2.56,0,1.04255,0.16,2,12.5,0,0,1
990,78,2.44,0,0.73684,3.38,20,5.91716,1,0,1
900,42,2.85,0,1.04545,3.2,25,7.8125,1,0,1
970,78,2.71,0,0.90196,3.38,7,2.071006,1,0,1
1430,108,3.07,0,0.9589,3.64,42,11.53846,0,0,1
1110,46,2.32,0,0.7619,3.2,16,5,0,0,1
1130,16,3.75,0,1.09259,3.1,8,2.580645,0,0,1
1230,18,3.61,0,0.92188,3.1,5,1.612903,0,0,1
1000,38,1.81,0,0.75439,3.2,97,30.3125,0,0,1
940,15,2.33,0,1.2381,3.1,19,6.129032,1,1,0
1110,17,3.41,0,0.85,3.1,11,3.548387,0,0,1
1020,108,2.49,0,1.04,3.64,36,9.89011,0,0,1
950,12,1.25,0,0.79245,3.1,14,4.516129,1,0,1
1130,17,3,0,0.63768,3.1,72,23.22581,0,0,1
1150,16,2.81,0,1.05357,3.1,17,5.483871,0,0,1
1010,46,3.13,0,0.77193,3.2,13,4.0625,1,0,1
1150,14,2.92,0,0.98276,3.1,45,14.51613,0,0,1
990,49,1.79,0,0.94118,3.2,60,18.75,1,0,1
1020,96,2.81,0,0.85455,3.64,15,4.120879,1,0,1
1040,43,2.39,0,0.92593,3.2,34,10.625,0,0,1
720,49,2.34,0,0.67442,1.02,12,11.76471,0,1,0
1070,11,0.72,0,0.87719,1.25,7,5.6,0,0,1
1040,16,3.5,0,0.7931,1.25,4,3.2,1,0,1
1090,15,3.4,0,1.0566,0.85,2,2.352941,1,0,1
900,13,1.23,0,1,0.85,20,23.52941,0,0,1
1020,127,3.44,0,0.92453,0.75,3,4,1,0,1
700,79,2.56,0,0.84211,0.55,8,14.54545,1,0,1
750,81,2.54,0,0.74419,1.75,28,16,0,0,1
930,81,3.02,0,0.86,1.75,32,18.28572,0,0,1
1240,16,3.18,0,0.82353,1.75,3,1.714286,1,0,1
1300,18,4,0,0.75676,2.1,1,0.4761905,1,0,1
1150,18,2.88,0,0.88525,2.01,34,16.91542,0,0,1
1140,114,3.14,0,0.72727,1.33,23,17.29323,0,0,1
1010,45,2.66,0,0.98039,1.7,26,15.29412,0,0,1
1010,41,2,0,0.80357,1.7,24,14.11765,0,0,1
1160,18,3,0,0.84127,2.01,15,7.462687,1,0,1
1060,52,3.21,0,0.92727,4.5,14,3.111111,1,0,1
820,16,1.75,0,1.5625,2.33,46,19.74249,1,0,1
940,107,2.01,0,0.91837,1.33,28,21.05263,0,0,1
1100,49,2.97,0,0.69231,1.7,4,2.352941,1,0,1
1100,65,2.5,0,0.71875,1.75,1,0.5714286,1,0,1
1140,112,2.64,0,0.70149,0.25,14,56,0,0,1
930,91,2.06,0,0.75472,0.36,16,44.44444,1,0,1
1030,83,3.13,0,0.74576,0.27,3,11.11111,1,0,1
960,82,2.62,0,1,0.27,14,51.85185,0,0,1
1020,82,2.65,0,0.67213,0.27,8,29.62963,0,0,1
860,123,2.91,0,0.86957,2.15,2,0.9302326,1,1,0
770,84,2.64,0,0.925,1.68,7,4.166667,1,1,0
1000,16,3,0,0.96078,2.16,4,1.851852,0,1,0
860,75,2.14,0,0.95455,1.68,1,0.5952381,1,1,0
960,17,3.29,0,0.81132,2.18,1,0.4587156,0,0,1
830,12,2,0,0.88636,2.07,3,1.449275,1,1,0
980,17,3,0,1.04167,0.08,1,12.5,0,0,1
970,16,3.12,0,0.76364,4.09,104,25.42787,0,0,1
1150,119,1.86,0,1.01754,3.62,3,0.8287293,1,1,0
860,19,2.31,0,1.04762,4.09,39,9.535452,1,1,0
970,12,2.5,0,1.06383,4.09,9,2.200489,1,1,0
980,114,2.51,0,0.96,3.62,11,3.038674,1,0,1
1290,42,2.52,0,0.86957,3.48,2,0.5747126,0,0,1
640,48,1.89,1,1.13333,3.53,230,65.15581,0,1,0
1260,15,4,0,0.8806,4.09,1,0.2444988,1,0,1
970,49,2.36,0,0.94,3.48,20,5.747127,0,0,1
1190,18,3.44,0,0.77612,4.09,5,1.222494,0,0,1
1190,45,2.4,0,0.7,3.45,40,11.5942,0,0,1
1050,74,2.59,0,0.81034,3.1,61,19.67742,0,0,1
760,17,2.88,0,0.61702,3.19,32,10.03135,0,0,1
1030,109,2.1,0,1.06,3.33,33,9.90991,1,0,1
1080,51,3.68,0,0.58824,3.45,21,6.086957,0,0,1
1070,120,2.89,0,0.78333,3.33,11,3.303303,1,0,1
1020,18,2.22,0,0.78947,3.19,44,13.7931,0,0,1
740,45,1.73,0,0.94737,3.45,45,13.04348,1,0,0
990,44,1.75,0,0.73684,3.45,77,22.31884,0,0,1
1100,50,2.44,0,0.77419,3.45,33,9.565217,0,0,1
1060,78,2.97,0,0.82759,3.1,53,17.09678,0,0,1
1190,71,2.38,0,0.95082,3.1,4,1.290323,0,0,1
1270,98,3.56,0,0.76389,3.33,4,1.201201,0,0,1
1250,125,2.51,0,0.92308,3.33,14,4.204204,0,0,1
980,12,2.58,0,1.17778,3.19,37,11.59875,1,0,1
910,43,1.86,0,0.89583,3.45,141,40.86956,0,0,1
1180,117,2.58,0,0.93443,3.33,7,2.102102,0,0,1
1070,46,2.82,0,0.7541,3.45,10,2.898551,0,0,1
920,13,1.23,0,0.76923,3.19,127,39.81191,0,0,1
1190,111,3.54,0,1.05172,3.33,22,6.606606,0,0,1
1180,16,3.56,0,0.84375,3.19,16,5.015674,0,0,1
860,70,2.65,0,0.7551,3.32,23,6.927711,1,0,1
1070,51,2.86,0,0.7541,1.65,3,1.818182,0,0,1
1070,121,3.74,0,0.94545,1.56,2,1.282051,0,0,1
1030,75,2.57,1,0.87273,1.76,27,15.34091,0,0,1
880,115,2.05,0,0.95556,1.56,33,21.15385,0,0,1
970,17,2.29,0,0.90196,1.81,26,14.36464,1,0,1
1040,10,1.4,0,1.03922,1.81,12,6.629834,0,0,1
1050,115,2.03,0,0.98113,1.56,15,9.615385,1,0,1
1180,17,3.47,0,0.87302,1.81,2,1.104972,0,0,1
1100,18,3,0,0.77419,1.81,12,6.629834,0,0,1
1020,45,2.71,0,0.78947,1.65,26,15.75758,0,0,1
910,16,2.06,0,0.82,1.81,11,6.077348,0,0,1
810,114,2.07,0,0.88372,1.56,20,12.82051,0,0,1
980,18,3.44,0,0.66102,1.81,7,3.867403,1,0,1
1020,114,1.97,0,0.75862,1.56,10,6.410256,0,0,1
950,48,2.97,0,0.75926,1.65,10,6.060606,1,0,1
1040,120,2.91,0,0.82456,5.75,12,2.086957,1,0,1
960,44,2.06,0,0.77778,6.87,236,34.35226,0,0,1
1070,113,2.31,0,1.2766,5.75,96,16.69565,0,0,1
900,17,2.35,0,0.91489,7.15,302,42.23776,0,0,1
1100,84,3.19,0,0.96429,5.75,36,6.26087,0,0,1
1040,72,2.69,0,1.03922,6.1,71,11.63934,1,0,1
1000,110,2.25,0,0.81818,5.78,365,63.14879,0,0,1
990,44,3.09,0,0.86792,6.87,239,34.78894,0,0,1
1180,16,3.43,0,1.22642,7.15,16,2.237762,1,0,1
970,37,1.75,0,0.73214,6.87,307,44.68705,0,0,1
1040,41,3.65,0,0.89091,7,166,23.71428,0,0,1
1140,72,2.95,0,1.15094,5.95,43,7.226891,0,0,1
910,99,2.33,0,0.85714,5.75,132,22.95652,0,0,1
1140,44,1.97,0,0.9,6.87,278,40.46579,1,0,1
1040,94,1.94,0,0.73333,5.75,188,32.69565,0,0,1
1110,74,2.67,0,1.01818,6.1,157,25.73771,0,0,1
710,48,2.29,0,0.91892,6.87,225,32.75109,1,0,1
1030,42,1.76,0,0.71667,6.87,261,37.99127,0,0,1
1200,16,3.62,0,0.76471,7.15,17,2.377622,1,0,1
990,13,3.46,0,1.0625,6.87,223,32.45997,0,0,1
1150,16,2.75,0,0.8254,7.15,98,13.70629,1,0,1
810,121,3.34,0,0.92857,5.75,34,5.913043,1,0,1
970,16,2.37,0,0.86538,7.15,172,24.05594,1,0,1
930,124,3.27,0,1.02174,5.75,61,10.6087,1,1,0
970,54,2.79,0,0.7963,6.87,46,6.695779,1,0,1
960,106,2.06,0,0.74545,5.75,98,17.04348,0,0,1
1090,68,2.19,0,0.75806,6.1,202,33.11475,1,0,1
1050,13,1.3,0,0.69355,7.15,634,88.67133,0,0,1
1040,45,2.48,0,0.96226,7,118,16.85714,1,0,1
1040,52,2.21,0,0.85714,6.87,266,38.71907,1,0,1
1040,16,2.62,0,0.67742,7.15,135,18.88112,1,0,1
970,47,2.12,0,0.86538,6.87,124,18.04949,1,0,1
1070,18,4,0,0.94545,7.15,153,21.3986,0,0,1
1040,76,2.22,0,0.82456,6.1,85,13.93443,0,0,1
1070,72,2.04,0,0.81356,6.1,132,21.63935,0,0,1
1230,50,3.36,0,1.01639,6.87,83,12.08151,1,0,1
940,125,2.12,0,0.88,5.75,173,30.08696,0,0,1
1150,111,3.71,0,0.64286,5.75,15,2.608696,1,0,1
1090,16,1.56,0,0.78689,7.15,399,55.8042,0,0,1
860,39,1.92,0,1,7,370,52.85714,1,0,1
940,44,3.52,0,1.08889,6.87,180,26.20087,1,0,1
1070,12,1.33,0,0.94545,7.15,300,41.95804,0,0,1
890,14,2.92,0,0.89362,7.15,198,27.69231,1,0,1
1090,46,3.21,0,0.75806,6.87,57,8.296944,1,0,1
840,11,1.18,1,0.82609,7.15,511,71.46853,0,1,0
960,74,3.09,0,0.92,6.1,28,4.590164,1,0,1
1090,42,2,0,1.0566,6.87,242,35.22562,0,0,1
810,109,2.42,0,1.025,5.75,184,32,1,0,1
910,50,3.28,0,0.56897,6.87,91,13.246,1,0,1
1020,14,2.42,0,0.75862,7.15,234,32.72727,0,0,1
920,53,1.96,0,0.84,6.87,247,35.95342,1,0,1
1280,106,3.03,0,0.85507,5.75,40,6.956522,0,0,1
960,117,2.79,0,0.74545,5.75,213,37.04348,0,0,1
980,16,2.31,0,0.81481,7.15,170,23.77622,1,0,1
1070,16,2.93,0,0.98148,7.15,150,20.97902,1,0,1
1160,113,2.92,0,1.03509,5.75,104,18.08696,0,0,1
1400,18,3.83,0,0.94444,7.15,107,14.96504,1,0,1
1070,62,1.54,0,0.98148,6.1,105,17.21312,1,0,1
1010,108,2.13,0,1.10417,5.75,81,14.08696,0,0,1
1160,111,3,0,0.8125,5.75,21,3.652174,0,0,1
890,80,2.97,0,0.71154,6.1,85,13.93443,1,0,1
1020,53,2.45,0,0.61905,6.87,391,56.91412,1,0,1
1220,73,2.12,0,0.87692,6.1,137,22.45902,0,0,1
1050,17,2.17,0,0.69355,7.15,249,34.82518,0,0,1
1260,50,2.6,0,0.72603,7,47,6.714286,0,0,1
1000,87,2.59,0,0.81818,5.75,99,17.21739,1,0,1
1040,112,3.67,0,0.96226,5.75,44,7.652174,0,0,1
930,126,2.51,0,1.06667,5.75,97,16.86957,1,0,1
900,12,0.41,0,0.83673,7.15,341,47.69231,0,0,1
1020,16,3.06,0,0.88889,7.15,38,5.314685,1,0,1
990,10,2.1,1,0.86792,7.15,279,39.02098,0,0,1
950,17,2,1,0.82692,7.15,346,48.39161,0,0,1
1190,17,3.11,0,0.75,7.15,123,17.2028,0,0,1
1040,35,1.97,0,0.67742,7,141,20.14286,1,0,1
1000,46,2.47,0,0.75439,6.87,260,37.84571,1,0,1
1000,47,1.82,0,0.78571,7,450,64.28571,0,0,1
920,13,1.76,0,0.95745,7.15,243,33.98602,0,0,1
1180,14,1.5,1,0.81538,7.71,481,62.38651,0,0,1
870,49,2,0,1.02326,5.95,253,42.52101,1,0,1
1050,39,2.12,1,0.77966,6.87,314,45.70597,0,0,1
1210,71,3.01,0,0.92063,6.1,58,9.508197,0,0,1
1330,17,2.7,0,0.95588,7.15,265,37.06294,0,0,1
1050,15,2.8,0,0.94444,7.15,141,19.72028,1,0,1
1150,83,3.01,0,1.16981,6.1,117,19.18033,0,0,1
900,12,0.91,0,0.8,7.71,78,10.11673,1,0,1
1050,72,2.94,0,0.72131,6.1,28,4.590164,1,0,1
1060,68,1.91,0,0.55882,6.1,105,17.21312,0,0,1
950,112,2.86,0,0.9,5.75,78,13.56522,0,0,1
990,15,2.4,0,0.7069,7.15,129,18.04196,1,0,1
950,39,1.87,0,0.86275,6.87,319,46.43377,0,0,1
1120,18,3.83,0,0.89831,1.54,1,0.6493506,0,0,1
900,74,2.94,1,0.76471,1.32,18,13.63636,0,0,1
1260,15,2.53,0,1.21053,1.54,12,7.792208,1,0,1
1000,42,1.38,0,0.6129,1.09,10,9.174312,0,0,1
920,101,2.1,0,0.84,1.2,12,10,1,0,1
860,17,2.64,0,0.79167,1.54,15,9.74026,0,0,1
910,17,2.76,0,0.89583,1.54,14,9.090909,1,0,1
1130,15,1.73,0,1.26,1.32,27,20.45455,0,0,1
790,15,3,0,0.975,1.4,30,21.42857,1,0,1
1000,14,1.42,0,0.78571,1.66,21,12.6506,1,0,1
970,114,2.21,0,1.06383,1.2,16,13.33333,1,0,1
490,127,1.97,1,0.75,1.44,55,38.19444,1,1,0
1120,44,3.25,0,1.03636,0.14,6,42.85714,0,0,1
1060,44,1.81,0,0.65625,0.81,7,8.641975,0,0,1
920,15,2.66,0,0.87755,0.75,4,5.333333,1,0,1
900,45,1.93,0,0.83673,0.81,30,37.03704,1,0,1
1040,18,3.11,0,0.89091,0.75,3,4,0,0,1
950,114,2,0,0.75926,0.6,9,15,0,0,1
910,79,2.39,0,0.85714,0.67,7,10.44776,0,0,1
910,45,2.24,0,0.93617,0.49,4,8.163265,1,0,1
890,13,3.23,0,1.02273,0.45,2,4.444445,1,1,0
750,17,2.52,0,0.70455,0.45,10,22.22222,1,1,0
920,125,2.68,0,0.84,1.31,21,16.03053,1,0,1
1000,92,3.5,0,1.22222,1.31,5,3.816794,1,0,1
800,115,2.75,0,0.66667,1.31,13,9.923664,1,0,1
830,18,2,0,0.93023,1.42,4,2.816901,1,0,1
730,53,1.54,0,0.92105,1.27,28,22.04725,0,0,1
1260,53,3,0,0.90909,1.27,2,1.574803,0,0,1
850,78,2.34,0,1.36111,0.84,5,5.952381,1,0,1
880,76,2.89,0,1.37838,0.84,6,7.142857,0,0,1
910,92,2.02,0,1.11628,1.93,4,2.072539,0,0,1
950,106,2.66,0,1.02128,0.44,7,15.90909,1,0,1
950,14,2.28,0,0.9,0.5,22,44,0,0,1
950,19,3.26,0,1.02128,0.48,7,14.58333,0,0,1
1000,16,2.31,0,0.92308,0.5,9,18,0,0,1
950,17,1.88,0,0.9,0.5,16,32,0,0,1
920,108,3.36,0,1.09091,0.44,4,9.090909,1,0,1
1020,45,2.02,0,0.85455,0.47,11,23.40425,0,0,1
1100,14,4,0,1.11538,0.48,1,2.083333,1,0,1
1050,84,4,0,1.01923,0.31,1,3.225806,1,0,1
910,75,2.6,0,0.85714,0.25,13,52,0,0,1
970,82,2.81,0,0.94,0.23,2,8.695652,0,0,1
1090,15,3.33,0,0.94643,2.52,14,5.555555,0,0,1
750,45,2.91,0,0.875,2.13,4,1.877934,1,0,1
1200,97,3.02,0,1,0.59,1,1.694915,1,0,1
960,16,2.75,0,1.13333,0.97,7,7.216495,0,0,1
940,14,2.57,0,1.08889,0.97,8,8.247422,1,0,1
880,49,1.93,0,1.14634,0.86,28,32.55814,0,0,1
1110,17,2.7,0,0.91379,0.75,2,2.666667,1,0,1
970,17,2.35,0,0.70175,0.75,6,8,1,0,1
1080,18,3.05,0,0.66154,3.6,21,5.833333,0,0,1
1050,15,2.2,0,0.875,3.55,20,5.633803,1,0,1
1060,42,2.73,0,0.85965,3.41,9,2.639296,0,0,1
930,52,1.51,0,1.11364,3.32,45,13.55422,0,1,0
1130,18,2.33,0,1.09259,3.6,74,20.55556,0,0,1
1120,45,2.82,0,0.77778,3.4,12,3.529412,0,0,1
1150,97,3.69,0,0.94915,3.77,22,5.835544,1,0,1
1290,47,3.44,0,0.79167,3.41,18,5.278593,1,0,1
1010,18,3,0,0.77193,3.6,7,1.944444,0,0,1
880,16,1.68,0,1.09524,3.55,51,14.3662,1,0,1
950,86,1.95,0,0.66667,3.77,39,10.34483,1,0,1
740,81,2.16,0,0.7619,0.83,18,21.68675,0,0,1
1060,102,3.76,0,1.20833,2.47,3,1.214575,1,0,1
960,50,2.62,0,0.92,2.39,22,9.205021,1,0,1
850,61,2.63,0,0.63462,2.39,8,3.34728,1,0,1
1110,17,2,0,0.7619,2.61,21,8.045977,0,0,1
950,107,2.14,0,1.06522,2.47,12,4.8583,1,0,1
1440,17,2.88,0,0.94595,2.61,7,2.681992,0,0,1
1000,104,2.02,0,0.69492,2.47,11,4.453441,0,0,1
1140,44,2.4,0,0.9,2.39,26,10.87866,1,0,1
1080,50,2.26,0,0.83051,0.91,8,8.791209,0,0,1
1000,64,2.2,0,0.88679,0.71,2,2.816901,1,1,0
1000,51,3,0,0.96078,3.32,15,4.518072,1,0,1
1070,98,2.47,0,1.09804,3.04,5,1.644737,0,1,0
1130,15,3,0,0.76563,3.28,21,6.402439,0,0,1
1140,43,2.69,0,0.78125,3.32,31,9.337349,0,0,1
1000,17,2.17,0,1.04082,3.28,27,8.231708,1,0,1
1110,15,2.6,0,0.98214,3.28,8,2.439024,1,0,1
1140,82,2.24,0,0.72727,2.93,40,13.65188,0,0,1
960,115,3.39,0,0.95918,3.04,2,0.6578947,0,0,1
1160,80,3.33,0,0.84127,2.93,11,3.754266,0,0,1
980,46,2.15,0,0.66102,3.32,44,13.25301,0,0,1
1200,85,3.45,0,1.35294,2.93,3,1.023891,0,0,1
920,17,3.64,0,0.7037,3.28,7,2.134146,0,1,0
1130,115,1.76,0,1.09259,3.04,28,9.210526,0,1,0
890,51,3.72,0,1.02273,3.32,23,6.927711,0,0,1
910,87,2.18,0,0.68519,2.93,62,21.16041,1,0,1
1010,16,2.81,0,0.87037,3.28,40,12.19512,0,0,1
1110,42,2.33,0,0.73438,3.32,21,6.325301,0,0,1
1010,106,2.85,0,0.80357,3.04,21,6.907895,0,0,1
1280,14,4,0,1.09836,3.28,4,1.219512,1,0,1
990,112,3.41,0,1.15217,0.1,2,20,1,0,1
1330,49,2.06,0,1.04615,4.07,14,3.439803,1,0,1
1060,38,2.18,0,1.07843,3.75,126,33.6,1,0,1
1340,18,3.22,0,0.74026,4.49,23,5.122494,1,0,1
1040,94,2.97,0,0.82456,3.64,29,7.967033,1,0,1
1010,50,3.22,0,0.90566,3.75,24,6.4,1,0,1
810,47,2.27,0,0.8,3.75,51,13.6,0,0,1
1170,17,3,0,0.91803,4.49,24,5.345212,0,0,1
1320,53,3.47,0,1.03077,3.75,8,2.133333,1,0,1
920,41,3.56,0,0.87755,3.75,128,34.13334,0,0,1
860,47,2.21,0,0.95455,3.75,91,24.26667,1,0,1
950,108,2.75,0,0.97917,3.41,32,9.384164,1,0,1
880,15,1.93,0,0.83333,4.49,143,31.84855,1,0,1
1200,14,3.78,0,1,4.49,6,1.336303,1,0,1
920,80,2.12,0,0.76923,3.64,57,15.65934,1,0,1
970,17,2.47,0,0.90196,4.49,31,6.904232,1,0,1
840,81,2.55,0,0.71429,3.64,48,13.18681,1,0,1
1010,11,2.81,0,0.83636,4.49,18,4.008909,1,0,1
850,15,2.06,0,0.93182,4.49,70,15.5902,1,0,1
1160,85,3.45,0,0.8125,3.64,4,1.098901,1,0,1
1060,43,2.11,0,0.70968,3.75,63,16.8,1,0,1
980,15,1.86,0,0.60656,4.49,220,48.99777,0,0,1
1300,81,3.25,0,0.83099,3.64,16,4.395605,0,0,1
1240,17,2.76,0,0.85075,4.49,17,3.786191,0,0,1
990,50,3.14,0,1.25,3.75,64,17.06667,1,0,1
1190,54,3.29,0,0.88889,6.87,100,14.55604,0,0,1
1230,91,3.8,0,0.75714,3.64,8,2.197802,1,0,1
1000,15,1.73,0,0.92308,1.16,22,18.96552,0,0,1
710,17,1.76,1,1.02857,1.17,65,55.55556,1,1,0
1290,16,3.06,0,0.76712,1.26,21,16.66667,0,0,1
960,71,2.42,0,0.77778,0.1,1,10,1,0,1
1090,46,2.67,0,0.70313,1.2,5,4.166667,0,0,1
1010,42,2.23,0,0.80357,1.2,13,10.83333,0,0,1
1190,39,3,0,0.91935,1.2,1,0.8333333,0,0,1
950,14,2.71,0,1.2619,1.2,12,10,1,0,1
890,43,2.93,0,0.97778,1.2,9,7.5,1,0,1
1280,82,3.24,0,1.03175,1.04,3,2.884615,1,0,1
950,110,2.72,0,0.82692,1,12,12,0,0,1
840,126,2.68,0,1.15385,1,14,14,1,0,1
1150,45,2.84,0,0.91667,1.2,4,3.333333,1,0,1
1080,108,3.16,0,0.86207,1,1,1,1,0,1
1070,16,1.87,0,0.84483,0.35,1,2.857143,1,0,1
1200,46,3.52,0,0.90476,1.29,1,0.7751938,1,0,1
870,76,2.63,0,0.8125,0.34,17,50,0,0,1
960,79,2.17,0,1.04255,0.34,14,41.17647,1,0,1
1140,86,3.66,0,1,0.34,1,2.941176,0,0,1
1200,79,1.94,0,0.875,0.34,15,44.11765,0,0,1
950,12,2.5,0,0.79245,0.25,6,24,0,0,1
1060,78,3.32,0,0.92727,0.37,11,29.72973,0,0,1
900,14,2.21,1,0.8,0.3,17,56.66667,0,0,1
920,16,0.81,0,1,2.34,34,14.52991,1,0,1
910,16,1.43,0,1.11628,2.34,21,8.974359,1,1,0
1030,119,2.45,0,0.90741,2.14,30,14.01869,1,0,1
1110,74,3.17,0,1.05556,1.76,7,3.977273,0,1,0
970,13,2.84,0,0.86538,2.11,15,7.109005,1,1,0
1180,80,2.72,0,0.87302,1.76,6,3.409091,0,0,1
1060,75,3.01,0,0.89286,1.76,15,8.522727,1,0,1
910,45,1.86,0,0.56897,1.76,17,9.659091,0,1,0
1150,108,2.98,0,0.8254,2.86,50,17.48252,1,0,1
1110,61,2.62,0,0.85,2.77,67,24.18773,0,0,1
850,14,2.07,0,0.73469,3,161,53.66667,0,0,1
930,81,2.44,0,0.9375,2.77,26,9.386282,0,0,1
1130,78,3.03,0,0.94828,2.77,9,3.249098,1,0,1
1200,16,3.06,0,0.90476,3,42,14,1,0,1
1000,54,2.31,0,0.96078,2.59,126,48.64865,1,0,0
1050,48,2.31,0,1.01923,2.59,76,29.34363,0,0,1
1010,19,1.63,0,1.14894,3,213,71,1,0,1
990,90,2.91,0,0.90385,2.77,59,21.29964,1,0,1
910,84,2.29,0,0.75,2.77,63,22.74368,1,0,1
760,48,2.31,0,1.23529,2.84,148,52.11267,1,0,1
1180,16,3.06,0,0.71014,3,24,8,0,0,1
1040,131,3.33,0,0.6,2.86,28,9.79021,0,0,1
1190,14,3.42,0,0.88889,3,13,4.333333,0,0,1
1070,85,3,0,0.94545,2.86,75,26.22378,1,0,1
860,52,2.26,1,0.62264,2.59,70,27.02703,0,0,1
1310,48,4,0,0.98485,2.59,3,1.158301,1,0,1
1150,16,2.68,0,0.94915,3,48,16,1,0,1
1360,47,2.57,0,1.09231,2.59,5,1.930502,0,0,1
860,12,2.91,0,1.04762,3,78,26,1,0,1
1100,83,2.77,0,0.96429,2.77,43,15.52347,0,0,1
1060,43,2.76,0,0.82759,2.59,40,15.44402,0,0,1
950,13,2.69,0,0.93878,3.02,41,13.57616,0,0,1
1070,14,1.71,0,0.7541,3,91,30.33333,0,0,1
1110,17,3.17,0,0.63235,3,31,10.33333,0,0,1
1260,50,4,0,0.85294,2.59,7,2.702703,0,0,1
930,45,2.88,0,0.63158,2.59,54,20.84942,1,0,1
1180,86,3.55,0,0.73529,2.77,21,7.581227,0,0,0
890,18,2.27,0,0.97778,3,108,36,1,0,1
1140,63,3.25,0,0.96552,2.77,73,26.35379,0,0,1
1100,126,2.58,0,0.89655,2.86,80,27.97203,0,0,1
1030,47,2.97,0,0.90741,2.59,30,11.58301,0,0,1
960,10,1.7,0,0.81132,3,132,44,0,0,1
960,81,3.17,0,0.81132,2.77,36,12.99639,0,0,1
1160,17,2.52,0,0.75758,3,149,49.66667,0,0,1
960,47,2.59,0,0.92,2.59,67,25.86873,0,0,1
1160,91,3.52,0,0.75758,2.86,21,7.342658,0,0,1
1010,97,3.57,0,0.77193,2.77,34,12.27437,1,0,1
1300,19,3.36,0,0.75676,3,47,15.66667,0,0,1
1080,14,2.71,0,1.03774,3.02,68,22.51656,1,0,1
1090,80,3.66,0,0.94643,2.77,8,2.888087,1,0,1
1170,14,1.92,0,0.72059,3,85,28.33333,0,0,1
1040,13,1.46,0,0.82456,3,185,61.66667,0,0,1
830,10,1.7,0,1.18421,3,97,32.33333,1,1,0
1090,17,3.35,0,0.57971,0.66,2,3.030303,0,0,1
790,83,2.28,0,0.88095,0.62,12,19.35484,0,0,1
820,17,3.82,0,0.95238,0.62,7,11.29032,1,0,1
760,10,1.8,0,0.94872,0.05,1,20,0,0,1
750,15,1.93,0,0.78571,0.2,6,30,0,0,1
930,15,0.46,0,0.97872,0.2,7,35,0,0,1
880,45,2.04,0,0.87234,3.45,3,0.8695652,0,0,1
900,43,2.9,0,0.95652,0.12,1,8.333333,1,0,1
780,15,1.6,0,0.73333,0.2,3,15,0,0,1
880,120,3.41,0,1.31579,1.35,6,4.444445,1,0,1
770,49,1.85,0,0.60417,1.02,1,0.9803922,1,1,0
780,13,2.23,0,0.65957,1.05,9,8.571428,1,1,0
780,15,1.6,0,0.73333,1.05,3,2.857143,1,1,0
940,14,2.64,0,1,2.92,70,23.9726,0,0,1
1140,15,3.53,0,0.83871,2.79,4,1.433692,1,0,1
790,114,2.67,0,1.02564,2.33,20,8.583691,1,0,1
1120,10,2.3,0,0.96491,2.79,26,9.318996,0,0,1
750,48,2.1,0,1.08333,2.88,34,11.80556,0,0,1
1250,14,3.71,0,0.86567,2.79,6,2.150538,0,0,1
1020,13,3.3,0,0.96154,2.92,9,3.082192,1,0,1
1070,49,3.34,0,0.91071,2.88,2,0.6944444,1,0,1
1190,15,3.73,0,0.91935,2.79,5,1.792115,1,0,1
1020,42,2.26,0,0.96154,2.88,9,3.125,1,0,1
900,83,1.93,0,0.73077,2.33,23,9.871244,0,0,1
940,50,2.4,0,0.70909,2.88,20,6.944445,0,0,1
1010,100,2.96,0,1.10417,2.33,7,3.004292,0,0,1
1340,43,2.9,0,0.88732,0.16,5,31.25,0,0,1
980,56,3.35,0,0.78182,0.18,4,22.22222,0,0,1
700,71,2.12,0,0.84211,0.18,5,27.77778,0,0,1
1150,75,3.8,0,0.94915,0.18,2,11.11111,0,0,1
730,103,3.18,0,1.14706,0.26,9,34.61538,0,0,1
880,18,2.27,0,1.2,1.05,15,14.28571,0,0,1
740,40,2.82,0,0.72093,1.14,21,18.42105,0,0,1
880,49,1.44,0,0.91304,0.99,28,28.28283,0,0,1
930,15,1.53,0,0.72222,0.63,16,25.39683,0,0,1
880,76,2.76,0,1.37838,0.07,2,28.57143,1,0,1
